ID,Sex,PC,YearTagged,DateTagged,DamGenID,DamSource,SireGenID,SireSource,BirthDate,TimeToRecovery,Domestication_Index,DamID,SireID
YC53,M,19,2015,3/3/15,700191,captive,700192,captive,2/18/14,54,6.39065,YD19,YC19
YC54,M,19,2015,3/3/15,700191,captive,700192,captive,2/18/14,54,6.39065,YD19,YC19
YC35,M,19,2015,2/11/15,700191,captive,700192,captive,2/18/14,51.14285714,6.39065,YD19,YC19
YF16,M,44,2015,1/21/15,700441,captive,700442,captive,2/25/14,47.14285714,6.2344,YS01,YJ05
YF24,M,44,2015,2/11/15,700441,captive,700442,captive,2/25/14,50.14285714,6.2344,YS01,YJ05
YF28,M,44,2015,2/11/15,700441,captive,700442,captive,2/25/14,50.14285714,6.2344,YS01,YJ05
YP12,M,128,2015,2/3/15,701281,captive,701282,captive,3/21/14,45.57142857,6.34375,YR05,YO09
YP17,M,128,2015,2/3/15,701281,captive,701282,captive,3/21/14,45.57142857,6.34375,YR05,YO09
YP53,M,128,2015,3/10/15,701281,captive,701282,captive,3/21/14,50.57142857,6.34375,YR05,YO09
YP56,M,128,2015,3/10/15,701281,captive,701282,captive,3/21/14,50.57142857,6.34375,YR05,YO09
YP61,M,128,2015,3/10/15,701281,captive,701282,captive,3/21/14,50.57142857,6.34375,YR05,YO09
YT35,M,154,2015,2/25/15,701541,captive,701542,captive,3/31/14,47.28571429,6.6719,YS23,YL47
YD43,F,35,2015,3/3/15,700351,captive,700352,captive,2/25/14,53,6.56255,YF08,YG16
YD39,F,35,2015,3/3/15,700351,captive,700352,captive,2/25/14,53,6.56255,YF08,YG16
YD64,F,35,2015,3/10/15,700351,captive,700352,captive,2/25/14,54,6.56255,YF08,YG16
YD68,F,35,2015,3/10/15,700351,captive,700352,captive,2/25/14,54,6.56255,YF08,YG16
YL00,F,94,2015,1/22/15,700941,captive,700942,captive,3/14/14,44.85714286,6.45315,YD23,OH12
YL03,F,94,2015,1/22/15,700941,captive,700942,captive,3/14/14,44.85714286,6.45315,YD23,OH12
YL21,F,94,2015,2/18/15,700941,captive,700942,captive,3/14/14,48.71428571,6.45315,YD23,OH12
OF23,F,205,2015,2/25/15,702051,captive,702052,captive,4/15/14,45.14285714,6.62505,YG23,YF39
YD52,M,35,2015,3/3/15,700351,captive,700352,captive,2/25/14,53,6.56255,YF08,YG16
YD58,M,35,2015,3/3/15,700351,captive,700352,captive,2/25/14,53,6.56255,YF08,YG16
YD34,M,35,2015,2/11/15,700351,captive,700352,captive,2/25/14,50.14285714,6.56255,YF08,YG16
YD36,M,35,2015,2/11/15,700351,captive,700352,captive,2/25/14,50.14285714,6.56255,YF08,YG16
YD38,M,35,2015,2/11/15,700351,captive,700352,captive,2/25/14,50.14285714,6.56255,YF08,YG16
YD70,M,35,2015,3/10/15,700351,captive,700352,captive,2/25/14,54,6.56255,YF08,YG16
YL34,M,94,2015,2/18/15,700941,captive,700942,captive,3/14/14,48.71428571,6.45315,YD23,OH12
YG20,F,45,2015,2/11/15,700451,captive,700452,captive,2/25/14,50.14285714,6.26565,OI02,OL00
YG01,F,47,2015,1/21/15,700471,captive,700472,captive,2/28/14,46.71428571,6.7344,YB10,YB00
YG07,F,47,2015,1/21/15,700471,captive,700472,captive,2/28/14,46.71428571,6.7344,YB10,YB00
YI44,F,62,2015,3/4/15,700621,captive,700622,captive,3/4/14,52.14285714,6.5625,YI00,YT27
YI47,F,62,2015,3/4/15,700621,captive,700622,captive,3/4/14,52.14285714,6.5625,YI00,YT27
YI66,F,62,2015,3/10/15,700621,captive,700622,captive,3/4/14,53,6.5625,YI00,YT27
YI68,F,62,2015,3/10/15,700621,captive,700622,captive,3/4/14,53,6.5625,YI00,YT27
YI73,F,62,2015,3/10/15,700621,captive,700622,captive,3/4/14,53,6.5625,YI00,YT27
YI03,F,68,2015,1/22/15,700681,captive,700682,captive,3/4/14,46.28571429,6.01565,OZ00,YK29
YI61,F,68,2015,3/10/15,700681,captive,700682,captive,3/4/14,53,6.01565,OZ00,YK29
YI72,F,68,2015,3/10/15,700681,captive,700682,captive,3/4/14,53,6.01565,OZ00,YK29
YJ24,F,71,2015,2/17/15,700711,captive,700712,captive,3/4/14,50,6.2344,YI22,OA08
YJ48,F,71,2015,3/10/15,700711,captive,700712,captive,3/4/14,53,6.2344,YI22,OA08
YJ54,F,71,2015,3/10/15,700711,captive,700712,captive,3/4/14,53,6.2344,YI22,OA08
YK51,F,80,2015,3/10/15,700801,captive,700802,captive,3/11/14,52,6.7344,YF00,OF28
YK52,F,80,2015,3/10/15,700801,captive,700802,captive,3/11/14,52,6.7344,YF00,OF28
YK54,F,80,2015,3/10/15,700801,captive,700802,captive,3/11/14,52,6.7344,YF00,OF28
YK59,F,80,2015,3/10/15,700801,captive,700802,captive,3/11/14,52,6.7344,YF00,OF28
YN06,F,104,2015,2/3/15,701041,captive,701042,captive,3/14/14,46.57142857,6.5313,YT03,YG15
YP44,F,129,2015,3/10/15,701291,captive,701292,captive,3/21/14,50.57142857,6.5938,YS24,YT12
YP49,F,129,2015,3/10/15,701291,captive,701292,captive,3/21/14,50.57142857,6.5938,YS24,YT12
YR06,F,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YR07,F,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YR18,F,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YR29,F,132,2015,2/23/15,701321,captive,701322,captive,3/21/14,48.42857143,6.4688,YR37,OG09
YR44,F,132,2015,3/10/15,701321,captive,701322,captive,3/21/14,50.57142857,6.4688,YR37,OG09
YR00,F,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YS08,F,140,2015,2/3/15,701401,captive,701402,captive,3/25/14,45,5.25,OD21,OF19
YS00,F,144,2015,2/3/15,701441,captive,701442,captive,3/25/14,45,6.76565,YJ00,YL19
YG12,M,45,2015,1/21/15,700451,captive,700452,captive,2/25/14,47.14285714,6.26565,OI02,OL00
YG16,M,45,2015,1/21/15,700451,captive,700452,captive,2/25/14,47.14285714,6.26565,OI02,OL00
YG18,M,45,2015,1/21/15,700451,captive,700452,captive,2/25/14,47.14285714,6.26565,OI02,OL00
YG54,M,45,2015,3/4/15,700451,captive,700452,captive,2/25/14,53.14285714,6.26565,OI02,OL00
YG55,M,45,2015,3/4/15,700451,captive,700452,captive,2/25/14,53.14285714,6.26565,OI02,OL00
YG30,M,45,2015,2/11/15,700451,captive,700452,captive,2/25/14,50.14285714,6.26565,OI02,OL00
YG37,M,45,2015,2/17/15,700451,captive,700452,captive,2/25/14,51,6.26565,OI02,OL00
YG29,M,47,2015,2/11/15,700471,captive,700472,captive,2/28/14,49.71428571,6.7344,YB10,YB00
YG31,M,47,2015,2/11/15,700471,captive,700472,captive,2/28/14,49.71428571,6.7344,YB10,YB00
YI81,M,62,2015,3/10/15,700621,captive,700622,captive,3/4/14,53,6.5625,YI00,YT27
YI56,M,68,2015,3/4/15,700681,captive,700682,captive,3/4/14,52.14285714,6.01565,OZ00,YK29
YI59,M,68,2015,3/4/15,700681,captive,700682,captive,3/4/14,52.14285714,6.01565,OZ00,YK29
YI19,M,68,2015,1/22/15,700681,captive,700682,captive,3/4/14,46.28571429,6.01565,OZ00,YK29
YI31,M,68,2015,2/17/15,700681,captive,700682,captive,3/4/14,50,6.01565,OZ00,YK29
YI34,M,68,2015,2/17/15,700681,captive,700682,captive,3/4/14,50,6.01565,OZ00,YK29
YI77,M,68,2015,3/10/15,700681,captive,700682,captive,3/4/14,53,6.01565,OZ00,YK29
YI79,M,68,2015,3/10/15,700681,captive,700682,captive,3/4/14,53,6.01565,OZ00,YK29
YI82,M,68,2015,3/10/15,700681,captive,700682,captive,3/4/14,53,6.01565,OZ00,YK29
YI83,M,68,2015,3/10/15,700681,captive,700682,captive,3/4/14,53,6.01565,OZ00,YK29
YK37,M,84,2015,2/17/15,700841,captive,700842,captive,3/11/14,49,6.5469,YO23,YP08
YN17,M,104,2015,2/3/15,701041,captive,701042,captive,3/14/14,46.57142857,6.5313,YT03,YG15
YR10,M,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YR13,M,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YR15,M,132,2015,2/3/15,701321,captive,701322,captive,3/21/14,45.57142857,6.4688,YR37,OG09
YR30,M,132,2015,2/23/15,701321,captive,701322,captive,3/21/14,48.42857143,6.4688,YR37,OG09
YR50,M,132,2015,3/10/15,701321,captive,701322,captive,3/21/14,50.57142857,6.4688,YR37,OG09
YS38,M,140,2015,2/23/15,701401,captive,701402,captive,3/25/14,47.85714286,5.25,OD21,OF19
YS17,M,144,2015,2/3/15,701441,captive,701442,captive,3/25/14,45,6.76565,YJ00,YL19
OG15,M,215,2015,2/25/15,702151,captive,702152,captive,4/15/14,45.14285714,6.6719,OX27,YN16
OG16,M,215,2015,2/25/15,702151,captive,702152,captive,4/15/14,45.14285714,6.6719,OX27,YN16
OG02,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OG03,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OG06,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OG08,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OG09,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OG10,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OG11,M,215,2015,2/10/15,702151,captive,702152,captive,4/15/14,43,6.6719,OX27,YN16
OI14,M,237,2015,2/25/15,702371,captive,702372,captive,4/25/14,43.71428571,4.6094,OX24,YK63
OI16,M,237,2015,2/25/15,702371,captive,702372,captive,4/25/14,43.71428571,4.6094,OX24,YK63
YA04,F,1,2015,1/21/15,700011,wild,700012,captive,2/7/14,49.71428571,3.875,RX05,YC10
YA52,M,1,2015,3/3/15,700011,wild,700012,captive,2/7/14,55.57142857,3.875,RX05,YC10
YA22,F,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA24,F,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA27,F,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA28,F,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA29,F,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA34,M,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA37,M,1,2015,2/11/15,700011,wild,700012,captive,2/7/14,52.71428571,3.875,RX05,YC10
YA03,F,3,2015,1/21/15,700031,wild,700032,captive,2/7/14,49.71428571,3.9375,RX06,YF10
YA47,F,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA51,M,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA54,M,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA57,M,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA58,M,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA20,F,3,2015,2/11/15,700031,wild,700032,captive,2/7/14,52.71428571,3.9375,RX06,YF10
YA42,F,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA44,F,3,2015,3/3/15,700031,wild,700032,captive,2/7/14,55.57142857,3.9375,RX06,YF10
YA40,M,6,2015,2/25/15,700061,wild,700062,captive,2/11/14,54.14285714,3.89065,RX04,YB05
YA48,F,6,2015,3/3/15,700061,wild,700062,captive,2/11/14,55,3.89065,RX04,YB05
YA35,M,8,2015,2/11/15,700081,captive,700082,captive,2/14/14,51.71428571,5.7969,YA17,YK16
YA36,M,8,2015,2/11/15,700081,captive,700082,captive,2/14/14,51.71428571,5.7969,YA17,YK16
YA38,M,8,2015,2/11/15,700081,captive,700082,captive,2/14/14,51.71428571,5.7969,YA17,YK16
YA07,F,9,2015,1/21/15,700091,captive,700092,captive,2/14/14,48.71428571,6.82815,YF01,YS10
YA10,M,9,2015,1/21/15,700091,captive,700092,captive,2/14/14,48.71428571,6.82815,YF01,YS10
YA11,M,9,2015,1/21/15,700091,captive,700092,captive,2/14/14,48.71428571,6.82815,YF01,YS10
YA41,F,9,2015,3/3/15,700091,captive,700092,captive,2/14/14,54.57142857,6.82815,YF01,YS10
YA45,F,9,2015,3/3/15,700091,captive,700092,captive,2/14/14,54.57142857,6.82815,YF01,YS10
YA50,M,9,2015,3/3/15,700091,captive,700092,captive,2/14/14,54.57142857,6.82815,YF01,YS10
YA56,M,9,2015,3/3/15,700091,captive,700092,captive,2/14/14,54.57142857,6.82815,YF01,YS10
YA00,F,9,2015,1/21/15,700091,captive,700092,captive,2/14/14,48.71428571,6.82815,YF01,YS10
YA30,M,9,2015,2/11/15,700091,captive,700092,captive,2/14/14,51.71428571,6.82815,YF01,YS10
YA32,M,9,2015,2/11/15,700091,captive,700092,captive,2/14/14,51.71428571,6.82815,YF01,YS10
YB49,F,11,2015,3/3/15,700111,captive,700112,captive,2/14/14,54.57142857,6.07815,OC04,OA07
YB53,F,11,2015,3/3/15,700111,captive,700112,captive,2/14/14,54.57142857,6.07815,OC04,OA07
YB55,M,11,2015,3/3/15,700111,captive,700112,captive,2/14/14,54.57142857,6.07815,OC04,OA07
YB08,F,11,2015,1/21/15,700111,captive,700112,captive,2/14/14,48.71428571,6.07815,OC04,OA07
YB20,F,11,2015,2/11/15,700111,captive,700112,captive,2/14/14,51.71428571,6.07815,OC04,OA07
YB37,M,11,2015,2/11/15,700111,captive,700112,captive,2/14/14,51.71428571,6.07815,OC04,OA07
YB39,M,11,2015,2/11/15,700111,captive,700112,captive,2/14/14,51.71428571,6.07815,OC04,OA07
YB60,F,11,2015,3/10/15,700111,captive,700112,captive,2/14/14,55.57142857,6.07815,OC04,OA07
YB64,F,11,2015,3/10/15,700111,captive,700112,captive,2/14/14,55.57142857,6.07815,OC04,OA07
YB70,M,11,2015,3/10/15,700111,captive,700112,captive,2/14/14,55.57142857,6.07815,OC04,OA07
YB46,F,14,2015,3/3/15,700141,captive,700142,wild,2/14/14,54.57142857,3.78125,OL13,RX18
YB48,F,14,2015,3/3/15,700141,captive,700142,wild,2/14/14,54.57142857,3.78125,OL13,RX18
YB79,M,14,2015,3/10/15,700141,captive,700142,wild,2/14/14,55.57142857,3.78125,OL13,RX18
YB03,F,16,2015,1/21/15,700161,captive,700162,captive,2/18/14,48.14285714,6.76565,YC03,YL12
YB41,F,16,2015,3/3/15,700161,captive,700162,captive,2/18/14,54,6.76565,YC03,YL12
YB42,F,16,2015,3/3/15,700161,captive,700162,captive,2/18/14,54,6.76565,YC03,YL12
YB44,F,16,2015,3/3/15,700161,captive,700162,captive,2/18/14,54,6.76565,YC03,YL12
YB21,F,16,2015,2/11/15,700161,captive,700162,captive,2/18/14,51.14285714,6.76565,YC03,YL12
YB25,F,16,2015,2/11/15,700161,captive,700162,captive,2/18/14,51.14285714,6.76565,YC03,YL12
YB61,F,16,2015,3/10/15,700161,captive,700162,captive,2/18/14,55,6.76565,YC03,YL12
YB62,F,16,2015,3/10/15,700161,captive,700162,captive,2/18/14,55,6.76565,YC03,YL12
YB66,F,16,2015,3/10/15,700161,captive,700162,captive,2/18/14,55,6.76565,YC03,YL12
YB68,F,16,2015,3/10/15,700161,captive,700162,captive,2/18/14,55,6.76565,YC03,YL12
YB13,F,17,2015,1/21/15,700171,captive,700172,captive,2/18/14,48.14285714,6.5938,YC02,OF07
YB14,F,17,2015,1/21/15,700171,captive,700172,captive,2/18/14,48.14285714,6.5938,YC02,OF07
YB16,F,17,2015,1/21/15,700171,captive,700172,captive,2/18/14,48.14285714,6.5938,YC02,OF07
YB17,F,17,2015,1/21/15,700171,captive,700172,captive,2/18/14,48.14285714,6.5938,YC02,OF07
YB18,F,17,2015,1/21/15,700171,captive,700172,captive,2/18/14,48.14285714,6.5938,YC02,OF07
YB19,F,17,2015,1/21/15,700171,captive,700172,captive,2/18/14,48.14285714,6.5938,YC02,OF07
YB43,F,17,2015,3/3/15,700171,captive,700172,captive,2/18/14,54,6.5938,YC02,OF07
YB52,M,17,2015,3/3/15,700171,captive,700172,captive,2/18/14,54,6.5938,YC02,OF07
YB22,F,17,2015,2/11/15,700171,captive,700172,captive,2/18/14,51.14285714,6.5938,YC02,OF07
YB31,M,17,2015,2/11/15,700171,captive,700172,captive,2/18/14,51.14285714,6.5938,YC02,OF07
YB63,F,17,2015,3/10/15,700171,captive,700172,captive,2/18/14,55,6.5938,YC02,OF07
YB65,F,17,2015,3/10/15,700171,captive,700172,captive,2/18/14,55,6.5938,YC02,OF07
YB67,F,17,2015,3/10/15,700171,captive,700172,captive,2/18/14,55,6.5938,YC02,OF07
YB73,M,17,2015,3/10/15,700171,captive,700172,captive,2/18/14,55,6.5938,YC02,OF07
YC57,M,20,2015,3/3/15,700201,captive,700202,captive,2/18/14,54,6.6563,YD15,OF15
YC45,F,22,2015,3/3/15,700221,captive,700222,captive,2/18/14,54,6.5938,YG09,YO11
YC23,F,22,2015,2/11/15,700221,captive,700222,captive,2/18/14,51.14285714,6.5938,YG09,YO11
YC14,M,22,2015,1/21/15,700221,captive,700222,captive,2/18/14,48.14285714,6.5938,YG09,YO11
YC32,M,22,2015,2/11/15,700221,captive,700222,captive,2/18/14,51.14285714,6.5938,YG09,YO11
YC03,F,23,2015,1/21/15,700231,captive,700232,captive,2/18/14,48.14285714,6.18755,YH02,YD08
YC06,F,23,2015,1/21/15,700231,captive,700232,captive,2/18/14,48.14285714,6.18755,YH02,YD08
YC08,F,23,2015,1/21/15,700231,captive,700232,captive,2/18/14,48.14285714,6.18755,YH02,YD08
YC46,F,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC47,F,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC49,F,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC50,M,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC51,M,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC55,M,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC58,M,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC59,M,23,2015,3/3/15,700231,captive,700232,captive,2/18/14,54,6.18755,YH02,YD08
YC09,F,23,2015,1/21/15,700231,captive,700232,captive,2/18/14,48.14285714,6.18755,YH02,YD08
YC30,M,23,2015,2/11/15,700231,captive,700232,captive,2/18/14,51.14285714,6.18755,YH02,YD08
YC31,M,23,2015,2/11/15,700231,captive,700232,captive,2/18/14,51.14285714,6.18755,YH02,YD08
YC33,M,23,2015,2/11/15,700231,captive,700232,captive,2/18/14,51.14285714,6.18755,YH02,YD08
YC37,M,23,2015,2/11/15,700231,captive,700232,captive,2/18/14,51.14285714,6.18755,YH02,YD08
YC38,M,23,2015,2/11/15,700231,captive,700232,captive,2/18/14,51.14285714,6.18755,YH02,YD08
YC40,F,25,2015,3/3/15,700251,captive,700252,captive,2/18/14,54,4.32815,YR06,YD05
YD40,F,28,2015,3/3/15,700281,captive,700282,captive,2/21/14,53.57142857,5.89065,YG05,YK15
YD47,F,28,2015,3/3/15,700281,captive,700282,captive,2/21/14,53.57142857,5.89065,YG05,YK15
YD26,F,28,2015,2/11/15,700281,captive,700282,captive,2/21/14,50.71428571,5.89065,YG05,YK15
YD49,M,28,2015,3/3/15,700281,captive,700282,captive,2/21/14,53.57142857,5.89065,YG05,YK15
YD50,M,28,2015,3/3/15,700281,captive,700282,captive,2/21/14,53.57142857,5.89065,YG05,YK15
YD17,M,28,2015,1/21/15,700281,captive,700282,captive,2/21/14,47.71428571,5.89065,YG05,YK15
YD18,M,28,2015,1/21/15,700281,captive,700282,captive,2/21/14,47.71428571,5.89065,YG05,YK15
YD29,M,28,2015,2/11/15,700281,captive,700282,captive,2/21/14,50.71428571,5.89065,YG05,YK15
YD62,F,28,2015,3/10/15,700281,captive,700282,captive,2/21/14,54.57142857,5.89065,YG05,YK15
YD63,F,28,2015,3/10/15,700281,captive,700282,captive,2/21/14,54.57142857,5.89065,YG05,YK15
YD74,M,28,2015,3/10/15,700281,captive,700282,captive,2/21/14,54.57142857,5.89065,YG05,YK15
YD76,M,28,2015,3/10/15,700281,captive,700282,captive,2/21/14,54.57142857,5.89065,YG05,YK15
YD77,M,28,2015,3/10/15,700281,captive,700282,captive,2/21/14,54.57142857,5.89065,YG05,YK15
YD78,M,28,2015,3/10/15,700281,captive,700282,captive,2/21/14,54.57142857,5.89065,YG05,YK15
YD57,M,29,2015,3/3/15,700291,captive,700292,captive,2/21/14,53.57142857,6.2344,YG07,OB11
YD00,F,29,2015,1/21/15,700291,captive,700292,captive,2/21/14,47.71428571,6.2344,YG07,OB11
YD06,F,29,2015,1/21/15,700291,captive,700292,captive,2/21/14,47.71428571,6.2344,YG07,OB11
YD16,M,29,2015,1/21/15,700291,captive,700292,captive,2/21/14,47.71428571,6.2344,YG07,OB11
YD30,M,29,2015,2/11/15,700291,captive,700292,captive,2/21/14,50.71428571,6.2344,YG07,OB11
YD31,M,29,2015,2/11/15,700291,captive,700292,captive,2/21/14,50.71428571,6.2344,YG07,OB11
YD37,M,29,2015,2/11/15,700291,captive,700292,captive,2/21/14,50.71428571,6.2344,YG07,OB11
YD61,F,29,2015,3/10/15,700291,captive,700292,captive,2/21/14,54.57142857,6.2344,YG07,OB11
YD69,M,29,2015,3/10/15,700291,captive,700292,captive,2/21/14,54.57142857,6.2344,YG07,OB11
YD72,M,29,2015,3/10/15,700291,captive,700292,captive,2/21/14,54.57142857,6.2344,YG07,OB11
YD75,M,29,2015,3/10/15,700291,captive,700292,captive,2/21/14,54.57142857,6.2344,YG07,OB11
YD41,F,32,2015,3/3/15,700321,captive,700322,captive,2/21/14,53.57142857,6.5313,YH00,YL10
YD44,F,32,2015,3/3/15,700321,captive,700322,captive,2/21/14,53.57142857,6.5313,YH00,YL10
YD45,F,32,2015,3/3/15,700321,captive,700322,captive,2/21/14,53.57142857,6.5313,YH00,YL10
YD46,F,32,2015,3/3/15,700321,captive,700322,captive,2/21/14,53.57142857,6.5313,YH00,YL10
YD48,F,32,2015,3/3/15,700321,captive,700322,captive,2/21/14,53.57142857,6.5313,YH00,YL10
YD01,F,32,2015,1/21/15,700321,captive,700322,captive,2/21/14,47.71428571,6.5313,YH00,YL10
YD04,F,32,2015,1/21/15,700321,captive,700322,captive,2/21/14,47.71428571,6.5313,YH00,YL10
YD19,F,32,2015,2/11/15,700321,captive,700322,captive,2/21/14,50.71428571,6.5313,YH00,YL10
YD23,F,32,2015,2/11/15,700321,captive,700322,captive,2/21/14,50.71428571,6.5313,YH00,YL10
YD28,F,32,2015,2/11/15,700321,captive,700322,captive,2/21/14,50.71428571,6.5313,YH00,YL10
YD32,M,32,2015,2/11/15,700321,captive,700322,captive,2/21/14,50.71428571,6.5313,YH00,YL10
YD59,F,32,2015,3/10/15,700321,captive,700322,captive,2/21/14,54.57142857,6.5313,YH00,YL10
YD60,F,32,2015,3/10/15,700321,captive,700322,captive,2/21/14,54.57142857,6.5313,YH00,YL10
YD65,F,32,2015,3/10/15,700321,captive,700322,captive,2/21/14,54.57142857,6.5313,YH00,YL10
YD66,F,32,2015,3/10/15,700321,captive,700322,captive,2/21/14,54.57142857,6.5313,YH00,YL10
YD67,F,32,2015,3/10/15,700321,captive,700322,captive,2/21/14,54.57142857,6.5313,YH00,YL10
YD73,M,32,2015,3/10/15,700321,captive,700322,captive,2/21/14,54.57142857,6.5313,YH00,YL10
YG49,F,34,2015,3/4/15,700341,captive,700342,captive,2/25/14,53.14285714,6.5625,YF04,YL11
YD08,F,34,2015,1/21/15,700341,captive,700342,captive,2/25/14,47.14285714,6.5625,YF04,YL11
YD53,M,34,2015,3/3/15,700341,captive,700342,captive,2/25/14,53,6.5625,YF04,YL11
YD55,M,34,2015,3/3/15,700341,captive,700342,captive,2/25/14,53,6.5625,YF04,YL11
YF40,F,41,2015,3/4/15,700411,captive,700412,captive,2/25/14,53.14285714,6.28125,YJ26,OH08
YF43,F,41,2015,3/4/15,700411,captive,700412,captive,2/25/14,53.14285714,6.28125,YJ26,OH08
YF48,M,41,2015,3/4/15,700411,captive,700412,captive,2/25/14,53.14285714,6.28125,YJ26,OH08
YF08,F,41,2015,1/21/15,700411,captive,700412,captive,2/25/14,47.14285714,6.28125,YJ26,OH08
YF37,M,41,2015,2/17/15,700411,captive,700412,captive,2/25/14,51,6.28125,YJ26,OH08
YG17,M,48,2015,1/21/15,700481,captive,700482,captive,2/28/14,46.71428571,6.1719,YC09,YF15
YG42,F,48,2015,3/4/15,700481,captive,700482,captive,2/28/14,52.71428571,6.1719,YC09,YF15
YG50,M,48,2015,3/4/15,700481,captive,700482,captive,2/28/14,52.71428571,6.1719,YC09,YF15
YG59,M,48,2015,3/4/15,700481,captive,700482,captive,2/28/14,52.71428571,6.1719,YC09,YF15
YG22,F,48,2015,2/11/15,700481,captive,700482,captive,2/28/14,49.71428571,6.1719,YC09,YF15
YG35,F,48,2015,2/17/15,700481,captive,700482,captive,2/28/14,50.57142857,6.1719,YC09,YF15
YG23,F,49,2015,2/11/15,700491,captive,700492,captive,2/28/14,49.71428571,6.32815,YC05,YN08
YG24,F,49,2015,2/11/15,700491,captive,700492,captive,2/28/14,49.71428571,6.32815,YC05,YN08
YG43,F,51,2015,3/4/15,700511,captive,700512,captive,2/28/14,52.71428571,4.4219,YI04,OY09
YG46,F,51,2015,3/4/15,700511,captive,700512,captive,2/28/14,52.71428571,4.4219,YI04,OY09
YG52,M,51,2015,3/4/15,700511,captive,700512,captive,2/28/14,52.71428571,4.4219,YI04,OY09
YG56,M,51,2015,3/4/15,700511,captive,700512,captive,2/28/14,52.71428571,4.4219,YI04,OY09
YG57,M,51,2015,3/4/15,700511,captive,700512,captive,2/28/14,52.71428571,4.4219,YI04,OY09
YG02,F,52,2015,1/21/15,700521,captive,700522,captive,2/28/14,46.71428571,6.64065,YI05,YH10
YG09,F,52,2015,1/21/15,700521,captive,700522,captive,2/28/14,46.71428571,6.64065,YI05,YH10
YG44,F,52,2015,3/4/15,700521,captive,700522,captive,2/28/14,52.71428571,6.64065,YI05,YH10
YG45,F,52,2015,3/4/15,700521,captive,700522,captive,2/28/14,52.71428571,6.64065,YI05,YH10
YG36,F,52,2015,2/17/15,700521,captive,700522,captive,2/28/14,50.57142857,6.64065,YI05,YH10
YG11,M,52,2015,1/21/15,700521,captive,700522,captive,2/28/14,46.71428571,6.64065,YI05,YH10
YG19,M,52,2015,1/21/15,700521,captive,700522,captive,2/28/14,46.71428571,6.64065,YI05,YH10
YG27,M,52,2015,2/11/15,700521,captive,700522,captive,2/28/14,49.71428571,6.64065,YI05,YH10
YH37,F,57,2015,3/4/15,700571,wild,700572,captive,2/28/14,52.71428571,3.90625,RX03,YA02
YH50,M,57,2015,3/4/15,700571,wild,700572,captive,2/28/14,52.71428571,3.90625,RX03,YA02
