DateChecked,ID,Sex,PC,BY,BirthDate,Notes,DamGenID,DamSource,SireGenID,SireSource,TimeToRipen,Domestication_Index,DamID,SireID
2/19/16,OG01,F,192,2015,3/24/15,,801921,captive,801922,captive,47.42857143,5.39065,YO04,OB44
2/19/16,YJ21,F,79,2015,3/3/15,,800791,captive,800792,captive,50.42857143,6.21095,YP02,YO37
2/19/16,YH53,F,64,2015,2/27/15,,800641,captive,800642,captive,51,7.04685,OF04,OB10
2/19/16,YO08,F,113,2015,3/6/15,,801131,captive,801132,captive,50,6.89845,OB06,YL05
2/19/16,YO29,F,113,2015,3/6/15,,801131,captive,801132,captive,50,6.89845,OB06,YL05
2/19/16,YD17,F,35,2015,2/20/15,,800351,captive,800352,captive,52,6.3125,YG04,OC10
2/19/16,YH49,F,59,2015,2/27/15,,800591,captive,800592,captive,51,5.73435,OB02,YC36
2/19/16,YJ22,F,80,2015,3/3/15,,800801,captive,800802,wild,50.42857143,4.1719,YP21,RX11
2/19/16,YP05,F,118,2015,3/10/15,,801181,captive,801182,captive,49.42857143,3.08595,YN00,YR37
2/19/16,YS00,F,137,2015,3/13/15,,801371,captive,801372,captive,49,6.25,YH02,YI15
2/19/16,OG06,F,189,2015,3/24/15,,801891,captive,801892,captive,47.42857143,5.88285,YF46,OF51
2/19/16,OH03,F,193,2015,3/24/15,,801931,captive,801932,captive,47.42857143,5.89845,YP50,YL51
2/19/16,OI26,F,210,2015,4/7/15,,802101,captive,802102,wild,45.42857143,2.8125,OA11,RX41
2/19/16,YJ19,F,76,2015,3/3/15,,800761,captive,800762,captive,50.42857143,5.6094,YK24,OA23
2/19/16,YJ23,F,76,2015,3/3/15,,800761,captive,800762,captive,50.42857143,5.6094,YK24,OA23
2/23/16,YS29,F,138,2015,3/13/15,,801381,captive,801382,captive,49.57142857,5.64065,YI45,YA12
2/23/16,YS26,F,140,2015,3/13/15,,801401,captive,801402,captive,49.57142857,7.13285,YL10,YC10
2/23/16,YX41,F,167,2015,3/17/15,,801671,captive,801672,captive,49,6.2422,OF21,YL15
2/23/16,OF08,F,185,2015,3/20/15,,801851,captive,801852,captive,48.57142857,6.8906,YF00,YL33
2/23/16,YI05,F,68,2015,3/3/15,,800681,captive,800682,captive,51,5.90625,YC07,OA25
2/23/16,YI07,F,68,2015,3/3/15,,800681,captive,800682,captive,51,5.90625,YC07,OA25
2/23/16,YO24,F,111,2015,3/6/15,,801111,captive,801112,captive,50.57142857,6.0078,YC21,OC29
2/23/16,YO27,F,111,2015,3/6/15,,801111,captive,801112,captive,50.57142857,6.0078,YC21,OC29
2/23/16,YC43,F,29,2015,2/20/15,,800291,captive,800292,captive,52.57142857,6.9375,YB01,YT10
2/23/16,YX42,F,165,2015,3/17/15,,801651,captive,801652,captive,49,7.3516,OC03,YJ61
2/23/16,OD25,F,172,2015,3/17/15,,801721,captive,801722,captive,49,6.66405,YI42,OA20
2/23/16,OD27,F,172,2015,3/17/15,,801721,captive,801722,captive,49,6.66405,YI42,OA20
2/23/16,YA48,F,3,2015,2/3/15,,800031,captive,800032,captive,55,6.9297,YK06,YK10
2/23/16,YA27,F,4,2015,2/10/15,,800041,captive,800042,captive,54,6.6797,YI08,YP18
2/23/16,YB20,F,22,2015,2/17/15,,800221,captive,800222,captive,53,6.0547,YS02,YB35
2/23/16,YF02,F,44,2015,2/24/15,,800441,captive,800442,captive,52,6.1719,OB09,YS11
2/23/16,YF26,F,46,2015,2/24/15,,800461,captive,800462,captive,52,7.41405,OF05,YG33
2/23/16,YN07,F,102,2015,3/6/15,,801021,captive,801022,captive,50.57142857,5.9844,YJ06,YF15
2/23/16,YN16,F,104,2015,3/6/15,,801041,captive,801042,captive,50.57142857,6.9219,YK26,OD07
2/23/16,YS28,F,142,2015,3/13/15,,801421,captive,801422,captive,49.57142857,6.7188,YP00,OF34
2/23/16,YV25,F,152,2015,3/17/15,,801521,captive,801522,captive,49,6.7422,YD42,YO69
2/23/16,YV31,F,154,2015,3/17/15,,801541,captive,801542,captive,49,6.2656,YG40,OC38
2/23/16,OO25,F,245,2015,5/12/15,,802451,captive,802452,captive,41,6.77345,OK16,OJ19
2/26/16,YL08,F,96,2015,3/6/15,,800961,captive,800962,captive,51,6.09375,YB09,YT15
2/26/16,OD29,F,178,2015,3/20/15,,801781,captive,801782,captive,49,7.34375,YR24,YJ62
2/26/16,OH29,F,201,2015,3/24/15,,802011,captive,802012,captive,48.42857143,6.9219,YC05,YL53
2/26/16,YA46,F,1,2015,2/3/15,,800011,captive,800012,captive,55.42857143,4.89065,YH07,YA17
2/26/16,YB02,F,22,2015,2/17/15,,800221,captive,800222,captive,53.42857143,6.0547,YS02,YB35
2/26/16,YB26,F,16,2015,2/17/15,,800161,captive,800162,captive,53.42857143,6.0625,YD02,OD06
2/26/16,YF22,F,46,2015,2/24/15,,800461,captive,800462,captive,52.42857143,7.41405,OF05,YG33
2/26/16,YP01,F,118,2015,3/10/15,,801181,captive,801182,captive,50.42857143,3.08595,YN00,YR37
2/26/16,YP07,F,124,2015,3/10/15,,801241,captive,801242,captive,50.42857143,5.53905,OC06,YS37
2/26/16,YR44,F,130,2015,3/10/15,,801301,captive,801302,captive,50.42857143,6.39065,YJ18,YG28
2/26/16,YS21,F,138,2015,3/13/15,,801381,captive,801382,captive,50,5.64065,YI45,YA12
2/26/16,YS03,F,142,2015,3/13/15,,801421,captive,801422,captive,50,6.7188,YP00,OF34
2/26/16,YV03,F,154,2015,3/17/15,,801541,captive,801542,captive,49.42857143,6.2656,YG40,OC38
2/26/16,YV08,F,154,2015,3/17/15,,801541,captive,801542,captive,49.42857143,6.2656,YG40,OC38
2/26/16,YX45,F,161,2015,3/17/15,,801611,captive,801612,captive,49.42857143,5.8594,YN22,YJ65
2/26/16,YX22,F,162,2015,3/17/15,,801621,captive,801622,captive,49.42857143,6.52345,YR21,YK47
2/26/16,YX47,F,162,2015,3/17/15,,801621,captive,801622,captive,49.42857143,6.52345,YR21,YK47
2/26/16,OH26,F,193,2015,3/24/15,,801931,captive,801932,captive,48.42857143,5.89845,YP50,YL51
2/26/16,OI23,F,209,2015,4/7/15,,802091,captive,802092,captive,46.42857143,6.0469,YS29,OK02
2/26/16,OO28,F,249,2015,5/15/15,,802491,captive,802492,captive,41,5.5703,YH35,OI35
2/26/16,YD16,F,34,2015,2/20/15,,800341,captive,800342,captive,53,6.3047,YG00,YN11
3/1/16,YH42,F,60,2015,2/27/15,,800601,captive,800602,captive,52.57142857,6.2422,OF02,YJ28
3/1/16,YI08,F,68,2015,3/3/15,,800681,captive,800682,captive,52,5.90625,YC07,OA25
3/1/16,YJ05,F,80,2015,3/3/15,,800801,captive,800802,wild,52,4.1719,YP21,RX11
3/1/16,YP21,F,125,2015,3/10/15,,801251,captive,801252,captive,51,6.40625,OC08,YK16
3/1/16,YT39,F,145,2015,3/13/15,,801451,captive,801452,captive,50.57142857,5.63285,OA13,OB25
3/1/16,OF01,F,186,2015,3/20/15,,801861,captive,801862,wild,49.57142857,2.85155,YH23,RX13
3/1/16,OI20,F,206,2015,4/7/15,,802061,captive,802062,captive,47,6.2813,YT22,YR77
3/1/16,OI29,F,206,2015,4/7/15,,802061,captive,802062,captive,47,6.2813,YT22,YR77
3/1/16,YA08,F,3,2015,2/3/15,,800031,captive,800032,captive,56,6.9297,YK06,YK10
3/1/16,YA45,F,3,2015,2/3/15,,800031,captive,800032,captive,56,6.9297,YK06,YK10
3/1/16,YA57,F,6,2015,2/10/15,,800061,captive,800062,captive,55,6.71095,YK09,OB12
3/1/16,YB24,F,20,2015,2/17/15,,800201,captive,800202,captive,54,7.0781,YP04,OH06
3/1/16,YB25,F,20,2015,2/17/15,,800201,captive,800202,captive,54,7.0781,YP04,OH06
3/1/16,YB27,F,20,2015,2/17/15,,800201,captive,800202,captive,54,7.0781,YP04,OH06
3/1/16,YB42,F,20,2015,2/17/15,,800201,captive,800202,captive,54,7.0781,YP04,OH06
3/1/16,OD22,F,178,2015,3/20/15,,801781,captive,801782,captive,49.57142857,7.34375,YR24,YJ62
3/1/16,YF27,F,44,2015,2/24/15,,800441,captive,800442,captive,53,6.1719,OB09,YS11
3/1/16,YL13,F,92,2015,3/3/15,,800921,captive,800922,captive,52,6.89845,YS01,OK05
3/1/16,YA02,F,4,2015,2/10/15,,800041,captive,800042,captive,55,6.6797,YI08,YP18
3/1/16,YG30,F,53,2015,2/27/15,,800531,captive,800532,captive,52.57142857,6.3672,YH22,YA14
3/1/16,YX46,F,163,2015,3/17/15,,801631,captive,801632,captive,50,6.82815,YT26,YD10
3/1/16,OH08,F,193,2015,3/24/15,,801931,captive,801932,captive,49,5.89845,YP50,YL51
3/1/16,OH12,F,193,2015,3/24/15,,801931,captive,801932,captive,49,5.89845,YP50,YL51
3/1/16,OH15,F,193,2015,3/24/15,,801931,captive,801932,captive,49,5.89845,YP50,YL51
3/1/16,OH27,F,193,2015,3/24/15,,801931,captive,801932,captive,49,5.89845,YP50,YL51
3/1/16,OG10,F,190,2015,3/24/15,,801901,captive,801902,captive,49,6.28905,YH40,YB51
3/1/16,YN24,F,103,2015,3/6/15,,801031,captive,801032,captive,51.57142857,6.3516,YJ00,YI33
3/1/16,YN14,F,104,2015,3/6/15,,801041,captive,801042,captive,51.57142857,6.9219,YK26,OD07
3/1/16,YO40,F,111,2015,3/6/15,,801111,captive,801112,captive,51.57142857,6.0078,YC21,OC29
3/1/16,YO04,F,113,2015,3/6/15,,801131,captive,801132,captive,51.57142857,6.89845,OB06,YL05
3/1/16,YV27,F,154,2015,3/17/15,,801541,captive,801542,captive,50,6.2656,YG40,OC38
3/1/16,YX46,F,163,2015,3/17/15,,801631,captive,801632,captive,50,6.82815,YT26,YD10
3/4/16,YC21,F,25,2015,2/17/15,,800251,captive,800252,captive,54.42857143,3.9531,OB01,OD10
3/4/16,YC23,F,32,2015,2/20/15,,800321,captive,800322,captive,54,6.0547,YD09,YP14
3/4/16,YP36,F,118,2015,3/10/15,,801181,captive,801182,captive,51.42857143,3.08595,YN00,YR37
3/4/16,OF23,F,182,2015,3/20/15,,801821,captive,801822,captive,50,7.51565,OF22,YI35
3/4/16,OG18,F,189,2015,3/24/15,,801891,captive,801892,captive,49.42857143,5.88285,YF46,OF51
3/4/16,OH04,F,202,2015,3/24/15,,802021,captive,802022,captive,49.42857143,5.60935,YF30,YS61
3/4/16,YC25,F,33,2015,2/20/15,,800331,captive,800332,captive,54,5.7266,YG08,OH12
3/4/16,YC42,F,33,2015,2/20/15,,800331,captive,800332,captive,54,5.7266,YG08,OH12
3/4/16,YC45,F,33,2015,2/20/15,,800331,captive,800332,captive,54,5.7266,YG08,OH12
3/4/16,YP04,F,123,2015,3/10/15,,801231,captive,801232,captive,51.42857143,6.14845,YT20,YD12
3/4/16,YP35,F,123,2015,3/10/15,,801231,captive,801232,captive,51.42857143,6.14845,YT20,YD12
3/4/16,OH00,F,193,2015,3/24/15,,801931,captive,801932,captive,49.42857143,5.89845,YP50,YL51
3/4/16,OH02,F,193,2015,3/24/15,,801931,captive,801932,captive,49.42857143,5.89845,YP50,YL51
3/4/16,YB08,F,20,2015,2/17/15,,800201,captive,800202,captive,54.42857143,7.0781,YP04,OH06
3/4/16,YB28,F,20,2015,2/17/15,,800201,captive,800202,captive,54.42857143,7.0781,YP04,OH06
3/4/16,YJ15,F,81,2015,3/3/15,,800811,captive,800812,captive,52.42857143,6.5391,YR05,OI07
3/4/16,YA41,F,3,2015,2/3/15,,800031,captive,800032,captive,56.42857143,6.9297,YK06,YK10
3/4/16,YB49,F,18,2015,2/17/15,,800181,captive,800182,captive,54.42857143,6.21095,YI01,OC12
3/4/16,YH54,F,62,2015,2/27/15,,800621,captive,800622,captive,53,6.35155,OH00,OA09
3/4/16,YJ41,F,78,2015,3/3/15,,800781,captive,800782,captive,52.42857143,5.89845,YN25,YR32
3/4/16,YJ02,F,79,2015,3/3/15,,800791,captive,800792,captive,52.42857143,6.21095,YP02,YO37
3/4/16,YJ42,F,79,2015,3/3/15,,800791,captive,800792,captive,52.42857143,6.21095,YP02,YO37
3/4/16,YN03,F,104,2015,3/6/15,,801041,captive,801042,captive,52,6.9219,YK26,OD07
3/4/16,YO22,F,113,2015,3/6/15,,801131,captive,801132,captive,52,6.89845,OB06,YL05
3/4/16,YT21,F,146,2015,3/13/15,,801461,captive,801462,captive,51,3.4922,OB07,OA22
3/4/16,YV04,F,153,2015,3/17/15,,801531,captive,801532,captive,50.42857143,6.46095,YG34,YO31
3/4/16,OD00,F,174,2015,3/20/15,,801741,captive,801742,captive,50,6.8438,YJ53,YP59
3/8/16,YB48,F,22,2015,2/17/15,,800221,captive,800222,captive,55,6.0547,YS02,YB35
3/8/16,YD08,F,38,2015,2/20/15,,800381,captive,800382,captive,54.57142857,5.9922,OD03,YR11
3/8/16,YI24,F,71,2015,3/3/15,,800711,captive,800712,captive,53,5.03125,YF33,OD17
3/8/16,YJ44,F,80,2015,3/3/15,,800801,captive,800802,wild,53,4.1719,YP21,RX11
3/8/16,YJ39,F,83,2015,3/3/15,,800831,captive,800832,captive,53,7.34375,YS05,OA08
3/8/16,YP34,F,123,2015,3/10/15,,801231,captive,801232,captive,52,6.14845,YT20,YD12
3/8/16,OH11,F,193,2015,3/24/15,,801931,captive,801932,captive,50,5.89845,YP50,YL51
3/8/16,OJ04,F,214,2015,4/14/15,,802141,captive,802142,captive,47,5.25785,OB40,OA51
3/8/16,OJ02,F,217,2015,4/14/15,,802171,wild,802172,captive,47,2.9453,RX29,OD32
3/8/16,OO42,F,249,2015,5/15/15,,802491,captive,802492,captive,42.57142857,5.5703,YH35,OI35
3/8/16,OP14,F,253,2015,5/19/15,,802531,captive,802532,captive,42,6.19535,YB85,OJ31
3/8/16,OR05,F,260,2015,5/22/15,,802601,captive,802602,captive,41.57142857,6.4766,YB82,OD66
3/8/16,OR10,F,263,2015,5/22/15,,802631,captive,802632,captive,41.57142857,6.8125,YT21,OL09
3/8/16,OR01,F,267,2015,5/22/15,,802671,captive,802672,captive,41.57142857,6.39065,OI48,OA48
3/8/16,OP03,F,257,2015,5/19/15,,802571,captive,802572,captive,42,6.8203,OK55,OI38
3/8/16,OP09,F,257,2015,5/19/15,,802571,captive,802572,captive,42,6.8203,OK55,OI38
3/8/16,OF03,F,183,2015,3/20/15,,801831,captive,801832,captive,50.57142857,6.57035,OI13,YN10
3/8/16,YN27,F,103,2015,3/6/15,,801031,captive,801032,captive,52.57142857,6.3516,YJ00,YI33
3/8/16,YR40,F,130,2015,3/10/15,,801301,captive,801302,captive,52,6.39065,YJ18,YG28
3/8/16,YV06,F,152,2015,3/17/15,,801521,captive,801522,captive,51,6.7422,YD42,YO69
3/8/16,OD26,F,174,2015,3/20/15,,801741,captive,801742,captive,50.57142857,6.8438,YJ53,YP59
3/8/16,OG16,F,192,2015,3/24/15,,801921,captive,801922,captive,50,5.39065,YO04,OB44
3/8/16,OG32,F,192,2015,3/24/15,,801921,captive,801922,captive,50,5.39065,YO04,OB44
3/8/16,OI41,F,206,2015,4/7/15,,802061,captive,802062,captive,48,6.2813,YT22,YR77
3/8/16,OI44,F,206,2015,4/7/15,,802061,captive,802062,captive,48,6.2813,YT22,YR77
3/11/16,YK00,F,86,2015,3/3/15,,800861,captive,800862,captive,53.42857143,6.97655,OC00,OG13
3/11/16,YT01,F,145,2015,3/13/15,,801451,captive,801452,captive,52,5.63285,OA13,OB25
3/11/16,OF05,F,185,2015,3/20/15,,801851,captive,801852,captive,51,6.8906,YF00,YL33
3/11/16,OG36,F,196,2015,3/24/15,,801961,captive,801962,wild,50.42857143,2.33595,OA38,RX05
3/11/16,OG27,F,197,2015,3/24/15,,801971,captive,801972,wild,50.42857143,3.65625,OL01,RX07
3/11/16,OK05,F,223,2015,4/24/15,,802231,wild,802232,captive,46,4.0078,RX31,OK14
3/11/16,YA03,F,1,2015,2/3/15,,800011,captive,800012,captive,57.42857143,4.89065,YH07,YA17
3/11/16,YA44,F,3,2015,2/3/15,,800031,captive,800032,captive,57.42857143,6.9297,YK06,YK10
3/11/16,YB09,F,22,2015,2/17/15,,800221,captive,800222,captive,55.42857143,6.0547,YS02,YB35
3/11/16,YJ17,F,79,2015,3/3/15,,800791,captive,800792,captive,53.42857143,6.21095,YP02,YO37
3/11/16,YF08,F,44,2015,2/24/15,,800441,captive,800442,captive,54.42857143,6.1719,OB09,YS11
3/11/16,YG21,F,54,2015,2/27/15,,800541,captive,800542,wild,54,4.14065,YK00,RX06
3/11/16,YJ07,F,80,2015,3/3/15,,800801,captive,800802,wild,53.42857143,4.1719,YP21,RX11
3/11/16,YN25,F,105,2015,3/6/15,,801051,captive,801052,captive,53,6.21875,YL01,OI15
3/11/16,OH33,F,193,2015,3/24/15,,801931,captive,801932,captive,50.42857143,5.89845,YP50,YL51
3/11/16,OF03,F,183,2015,3/20/15,,801831,captive,801832,captive,51,6.57035,OI13,YN10
3/15/16,YF05,F,50,2015,2/27/15,,800501,captive,800502,captive,54.57142857,5.5625,YA23,OK07
3/15/16,YJ61,F,80,2015,3/3/15,,800801,captive,800802,wild,54,4.1719,YP21,RX11
3/15/16,YO62,F,115,2015,3/10/15,,801151,captive,801152,captive,53,6.62505,YC28,YP15
3/15/16,OJ10,F,214,2015,4/14/15,,802141,captive,802142,captive,48,5.25785,OB40,OA51
3/15/16,OK00,F,222,2015,4/24/15,,802221,wild,802222,captive,46.57142857,2.9453,RX28,OF69
3/15/16,OR09,F,267,2015,5/22/15,,802671,captive,802672,captive,42.57142857,6.39065,OI48,OA48
3/15/16,OG30,F,196,2015,3/24/15,,801961,captive,801962,wild,51,2.33595,OA38,RX05
3/15/16,YL25,F,97,2015,3/6/15,,800971,captive,800972,captive,53.57142857,6.79685,YB05,YR35
3/15/16,OO47,F,252,2015,5/15/15,,802521,captive,802522,captive,43.57142857,7.3047,OK49,OI20
3/15/16,YA43,F,1,2015,2/3/15,,800011,captive,800012,captive,58,4.89065,YH07,YA17
3/15/16,YC60,F,27,2015,2/17/15,,800271,captive,800272,captive,56,4.90625,YA09,YP13
3/15/16,YC24,F,33,2015,2/20/15,,800331,captive,800332,captive,55.57142857,5.7266,YG08,OH12
3/15/16,YC68,F,33,2015,2/20/15,,800331,captive,800332,captive,55.57142857,5.7266,YG08,OH12
3/15/16,YL07,F,92,2015,3/3/15,,800921,captive,800922,captive,54,6.89845,YS01,OK05
3/15/16,YN17,F,104,2015,3/6/15,,801041,captive,801042,captive,53.57142857,6.9219,YK26,OD07
3/15/16,YN13,F,105,2015,3/6/15,,801051,captive,801052,captive,53.57142857,6.21875,YL01,OI15
3/15/16,YO05,F,110,2015,3/6/15,,801101,captive,801102,captive,53.57142857,6.50005,OB00,YF17
3/15/16,YO46,F,111,2015,3/6/15,,801111,captive,801112,captive,53.57142857,6.0078,YC21,OC29
3/15/16,YO61,F,111,2015,3/6/15,,801111,captive,801112,captive,53.57142857,6.0078,YC21,OC29
3/15/16,YO48,F,113,2015,3/6/15,,801131,captive,801132,captive,53.57142857,6.89845,OB06,YL05
3/15/16,YP37,F,118,2015,3/10/15,,801181,captive,801182,captive,53,3.08595,YN00,YR37
3/15/16,OG15,F,192,2015,3/24/15,,801921,captive,801922,captive,51,5.39065,YO04,OB44
3/15/16,OH07,F,193,2015,3/24/15,,801931,captive,801932,captive,51,5.89845,YP50,YL51
3/15/16,OI58,F,206,2015,4/7/15,,802061,captive,802062,captive,49,6.2813,YT22,YR77
3/15/16,OO26,F,249,2015,5/15/15,,802491,captive,802492,captive,43.57142857,5.5703,YH35,OI35
3/15/16,OO51,F,249,2015,5/15/15,,802491,captive,802492,captive,43.57142857,5.5703,YH35,OI35
3/15/16,OR03,F,263,2015,5/22/15,,802631,captive,802632,captive,42.57142857,6.8125,YT21,OL09
3/18/16,YN21,F,108,2015,3/6/15,,801081,captive,801082,captive,54,4.1016,YP23,OA26
3/18/16,YP03,F,119,2015,3/10/15,,801191,captive,801192,captive,53.42857143,4.5938,YP33,OH05
3/18/16,YV23,F,155,2015,3/17/15,,801551,captive,801552,captive,52.42857143,5.07815,YH43,YI78
3/18/16,OJ23,F,213,2015,4/14/15,,802131,captive,802132,captive,48.42857143,5.59375,YH36,YP38
3/18/16,OL02,F,234,2015,5/5/15,,802341,captive,802342,captive,45.42857143,6.8594,OB21,OK35
3/18/16,OP13,F,258,2015,5/19/15,,802581,captive,802582,captive,43.42857143,6.19535,OD41,OD85
3/18/16,YA42,F,3,2015,2/3/15,,800031,captive,800032,captive,58.42857143,6.9297,YK06,YK10
3/18/16,YI30,F,71,2015,3/3/15,,800711,captive,800712,captive,54.42857143,5.03125,YF33,OD17
3/18/16,YN28,F,103,2015,3/6/15,,801031,captive,801032,captive,54,6.3516,YJ00,YI33
3/18/16,YO49,F,113,2015,3/6/15,,801131,captive,801132,captive,54,6.89845,OB06,YL05
3/18/16,YP00,F,118,2015,3/10/15,,801181,captive,801182,captive,53.42857143,3.08595,YN00,YR37
3/18/16,YT20,F,146,2015,3/13/15,,801461,captive,801462,captive,53,3.4922,OB07,OA22
3/18/16,YV30,F,154,2015,3/17/15,,801541,captive,801542,captive,52.42857143,6.2656,YG40,OC38
3/18/16,OR08,F,263,2015,5/22/15,,802631,captive,802632,captive,43,6.8125,YT21,OL09
3/22/16,YG29,F,54,2015,2/27/15,,800541,captive,800542,wild,55.57142857,4.14065,YK00,RX06
3/22/16,YR65,F,134,2015,3/13/15,,801341,captive,801342,captive,53.57142857,5.06255,YB26,YF52
3/22/16,YS24,F,142,2015,3/13/15,,801421,captive,801422,captive,53.57142857,6.7188,YP00,OF34
3/22/16,YV26,F,158,2015,3/17/15,,801581,captive,801582,wild,53,4.35155,YK53,RX14
3/22/16,OG12,F,190,2015,3/24/15,,801901,captive,801902,captive,52,6.28905,YH40,YB51
3/22/16,OG51,F,195,2015,3/24/15,,801951,captive,801952,captive,52,7.57815,YS53,YT30
3/22/16,OG48,F,196,2015,3/24/15,,801961,captive,801962,wild,52,2.33595,OA38,RX05
3/22/16,OI71,F,210,2015,4/7/15,,802101,captive,802102,wild,50,2.8125,OA11,RX41
3/22/16,OJ16,F,217,2015,4/14/15,,802171,wild,802172,captive,49,2.9453,RX29,OD32
3/22/16,OO44,F,245,2015,5/12/15,,802451,captive,802452,captive,45,6.77345,OK16,OJ19
3/22/16,OF21,F,186,2015,3/20/15,,801861,captive,801862,wild,52.57142857,2.85155,YH23,RX13
3/22/16,OF47,F,186,2015,3/20/15,,801861,captive,801862,wild,52.57142857,2.85155,YH23,RX13
3/22/16,OP08,F,255,2015,5/19/15,,802551,captive,802552,captive,44,5.14845,OD43,OD86
3/22/16,OP10,F,255,2015,5/19/15,,802551,captive,802552,captive,44,5.14845,OD43,OD86
3/22/16,OP44,F,255,2015,5/19/15,,802551,captive,802552,captive,44,5.14845,OD43,OD86
3/22/16,YJ67,F,80,2015,3/3/15,,800801,captive,800802,wild,55,4.1719,YP21,RX11
3/22/16,YR85,F,133,2015,3/10/15,,801331,captive,801332,captive,54,7.5625,YS04,YT36
3/22/16,YR86,F,133,2015,3/10/15,,801331,captive,801332,captive,54,7.5625,YS04,YT36
3/22/16,OF40,F,187,2015,3/20/15,,801871,captive,801872,captive,52.57142857,7.40625,YJ22,YI54
3/22/16,YA40,F,3,2015,2/3/15,,800031,captive,800032,captive,59,6.9297,YK06,YK10
3/22/16,YA47,F,3,2015,2/3/15,,800031,captive,800032,captive,59,6.9297,YK06,YK10
3/22/16,YA58,F,4,2015,2/10/15,,800041,captive,800042,captive,58,6.6797,YI08,YP18
3/22/16,YC64,F,28,2015,2/17/15,,800281,captive,800282,captive,57,6.8672,YH08,YN15
3/22/16,YC62,F,33,2015,2/20/15,,800331,captive,800332,captive,56.57142857,5.7266,YG08,OH12
3/22/16,YC66,F,33,2015,2/20/15,,800331,captive,800332,captive,56.57142857,5.7266,YG08,OH12
3/22/16,YC69,F,33,2015,2/20/15,,800331,captive,800332,captive,56.57142857,5.7266,YG08,OH12
3/22/16,YH29,F,60,2015,2/27/15,,800601,captive,800602,captive,55.57142857,6.2422,OF02,YJ28
3/22/16,YJ60,F,79,2015,3/3/15,,800791,captive,800792,captive,55,6.21095,YP02,YO37
3/22/16,YK16,F,86,2015,3/3/15,,800861,captive,800862,captive,55,6.97655,OC00,OG13
3/22/16,YN00,F,103,2015,3/6/15,,801031,captive,801032,captive,54.57142857,6.3516,YJ00,YI33
3/22/16,YO21,F,115,2015,3/10/15,,801151,captive,801152,captive,54,6.62505,YC28,YP15
3/22/16,YO25,F,115,2015,3/10/15,,801151,captive,801152,captive,54,6.62505,YC28,YP15
3/22/16,YP06,F,124,2015,3/10/15,,801241,captive,801242,captive,54,5.53905,OC06,YS37
3/22/16,YR84,F,129,2015,3/10/15,,801291,captive,801292,captive,54,6.21875,YD24,YA53
3/22/16,YR87,F,130,2015,3/10/15,,801301,captive,801302,captive,54,6.39065,YJ18,YG28
3/22/16,YT44,F,145,2015,3/13/15,,801451,captive,801452,captive,53.57142857,5.63285,OA13,OB25
3/22/16,YT46,F,145,2015,3/13/15,,801451,captive,801452,captive,53.57142857,5.63285,OA13,OB25
3/22/16,YT48,F,145,2015,3/13/15,,801451,captive,801452,captive,53.57142857,5.63285,OA13,OB25
3/22/16,YX61,F,162,2015,3/17/15,,801621,captive,801622,captive,53,6.52345,YR21,YK47
3/22/16,YX67,F,162,2015,3/17/15,,801621,captive,801622,captive,53,6.52345,YR21,YK47
3/22/16,YX58,F,163,2015,3/17/15,,801631,captive,801632,captive,53,6.82815,YT26,YD10
3/22/16,YX59,F,163,2015,3/17/15,,801631,captive,801632,captive,53,6.82815,YT26,YD10
3/22/16,YX60,F,163,2015,3/17/15,,801631,captive,801632,captive,53,6.82815,YT26,YD10
3/22/16,OH47,F,193,2015,3/24/15,,801931,captive,801932,captive,52,5.89845,YP50,YL51
3/22/16,OH49,F,193,2015,3/24/15,,801931,captive,801932,captive,52,5.89845,YP50,YL51
3/22/16,OJ20,F,213,2015,4/14/15,,802131,captive,802132,captive,49,5.59375,YH36,YP38
3/24/16,YA54,F,4,2015,2/10/15,,800041,captive,800042,captive,58.28571429,6.6797,YI08,YP18
3/24/16,YD05,F,35,2015,2/20/15,,800351,captive,800352,captive,56.85714286,6.3125,YG04,OC10
3/24/16,YJ04,F,79,2015,3/3/15,,800791,captive,800792,captive,55.28571429,6.21095,YP02,YO37
3/24/16,YS22,F,138,2015,3/13/15,,801381,captive,801382,captive,53.85714286,5.64065,YI45,YA12
3/24/16,YX64,F,161,2015,3/17/15,,801611,captive,801612,captive,53.28571429,5.8594,YN22,YJ65
3/24/16,YJ59,F,81,2015,3/3/15,,800811,captive,800812,captive,55.28571429,6.5391,YR05,OI07
3/24/16,YL14,F,95,2015,3/6/15,,800951,captive,800952,captive,54.85714286,6.5781,YA21,YC19
3/28/16,YB44,F,22,2015,2/17/15,,800221,captive,800222,captive,57.85714286,6.0547,YS02,YB35
3/28/16,YI31,F,74,2015,3/3/15,,800741,captive,800742,captive,55.85714286,6.32815,YH09,OH07
3/28/16,YN40,F,106,2015,3/6/15,,801061,captive,801062,captive,55.42857143,7.0547,YN04,YN39
3/28/16,YV28,F,156,2015,3/17/15,,801561,captive,801562,captive,53.85714286,6.08595,YK01,YA33
3/28/16,YX65,F,163,2015,3/17/15,,801631,captive,801632,captive,53.85714286,6.82815,YT26,YD10
3/28/16,OK02,F,220,2015,4/21/15,,802201,wild,802202,captive,48.85714286,2.91405,RX30,OC78
3/28/16,YR22,F,130,2015,3/10/15,,801301,captive,801302,captive,54.85714286,6.39065,YJ18,YG28
3/28/16,YR16,F,130,2015,3/10/15,,801301,captive,801302,captive,54.85714286,6.39065,YJ18,YG28
