ANIMAL	FATHER	MOTHER
800361	700632	700631
800362	725	726
800371	700892	700891
800372	702092	702091
800381	701922	701921
800382	701352	701351
800391	700062	700061
800392	700042	700041
800401	700312	700311
800402	700372	700371
800411	700732	700731
800412	700412	700411
800421	700962	700961
800422	700752	700751
800431	701512	701511
800432	700222	700221
800441	701692	701691
800442	701472	701471
800451	701802	701801
800452	701072	701071
800461	702042	702041
800462	700462	700461
800471	702522	702521
800472	702222	702221
800491	700322	700321
800492	702322	702321
800501	700032	700031
800502	702562	702561
800511	700112	700111
800512	702422	702421
800521	700512	700511
800522	700212	700211
800531	700572	700571
800532	700092	700091
800541	700832	700831
800542	727	728
800551	700852	700851
800552	701012	701011
800561	701042	701041
800562	700722	700721
800571	701112	701111
800572	700352	700351
800581	701392	701391
800582	700452	700451
800591	701722	701721
800592	700252	700251
800601	702032	702031
800602	700772	700771
800611	702052	702051
800612	701612	701611
800621	702302	702301
800622	701652	701651
800631	700632	700631
800632	702352	702351
800641	702042	702041
800642	701732	701731
800651	700032	700031
800652	700112	700111
800661	700062	700061
800662	701522	701521
800671	700082	700081
800672	701592	701591
800681	700232	700231
800682	701632	701631
800691	700322	700321
800692	701402	701401
800701	700342	700341
800702	701812	701811
800711	700382	700381
800712	701942	701941
800721	700482	700481
800722	702012	702011
800731	700582	700581
800732	702162	702161
800741	700612	700611
800742	702222	702221
800761	700842	700841
800762	701622	701621
800771	700892	700891
800772	701232	701231
800781	701002	701001
800782	701312	701311
800791	701262	701261
800792	701152	701151
800801	701282	701281
800802	729	730
800811	701322	701321
800812	702372	702371
800821	701342	701341
800822	731	732
800831	701442	701441
800832	701612	701611
800841	701682	701681
800842	701482	701481
800851	701792	701791
800852	700362	700361
800861	701882	701881
800862	702112	702111
800871	702152	702151
800872	701922	701921
800881	701092	701091
800882	701172	701171
800891	700702	700701
800892	701732	701731
800901	700222	700221
800902	702022	702021
800911	701082	701081
800912	702512	702511
800921	701382	701381
800922	702562	702561
800951	700092	700091
800952	700252	700251
800961	700102	700101
800962	701502	701501
800971	700112	700111
800972	701312	701311
800981	700182	700181
800982	733	734
800991	700412	700411
800992	735	736
801001	700462	700461
801002	702372	702371
801011	700572	700571
801012	737	738
801021	700702	700701
801022	700442	700441
801031	700752	700751
801032	700642	700641
801041	700812	700811
801042	701962	701961
801051	700962	700961
801052	702322	702321
801061	701072	701071
801062	701052	701051
801071	701092	701091
801072	739	740
801081	701222	701221
801082	701592	701591
801091	701252	701251
801092	700582	700581
801101	701802	701801
801102	700392	700391
801111	700232	700231
801112	701872	701871
801121	701112	701111
801122	701172	701171
801131	701722	701721
801132	700872	700871
801141	700122	700121
801142	700272	700271
801151	700202	700201
801152	701272	701271
801161	700252	700251
801162	700942	700941
801171	700792	700791
801172	701702	701701
801181	700992	700991
801182	701342	701341
801191	701222	701221
801192	702252	702251
801201	701312	701311
801202	741	742
801221	701502	701501
801222	700452	700451
801231	701532	701531
801232	700282	700281
801241	701872	701871
801242	701402	701401
801251	701882	701881
801252	700822	700821
801261	702422	702421
801262	700622	700621
801271	743	744
801272	700522	700521
801281	700342	700341
801282	700602	700601
801291	700352	700351
801292	700102	700101
801301	700752	700751
801302	700512	700511
801311	701042	701041
801312	745	746
801321	701322	701321
801322	701232	701231
801331	701472	701471
801332	701522	701521
801341	700142	700141
801342	700432	700431
801351	700382	700381
801352	700802	700801
801361	700522	700521
801362	700052	700051
801371	700532	700531
801372	700622	700621
801381	700672	700671
801382	700042	700041
801391	700902	700901
801392	701842	701841
801401	700952	700951
801402	700222	700221
801411	701172	701171
801412	702332	702331
801421	701262	701261
801422	701962	701961
801431	701422	701421
801432	700192	700191
801441	701482	701481
801442	700362	700361
801451	701582	701581
801452	701692	701691
801461	701682	701681
801462	701592	701591
801471	701822	701821
801472	700642	700641
801481	702432	702431
801482	700242	700241
801491	747	748
801492	700772	700771
801511	700142	700141
801512	701102	701101
801521	700352	700351
801522	701122	701121
801531	700492	700491
801532	701272	701271
801541	700522	700521
801542	701812	701811
801551	700602	700601
801552	700662	700661
801561	700822	700821
801562	700082	700081
801571	700852	700851
801572	701152	701151
801581	700862	700861
801582	749	750
801591	700992	700991
801592	700472	700471
801611	701012	701011
801612	700782	700781
801621	701302	701301
801622	700812	700811
801631	701512	701511
801632	700312	700311
801651	701842	701841
801652	700712	700711
801661	702022	702021
801662	701292	701291
801671	702032	702031
801672	700962	700961
801681	702052	702051
801682	751	752
801691	701542	701541
801692	753	754
801701	700242	700241
801702	755	756
801721	700682	700681
801722	701652	701651
801731	700472	700471
801732	700662	700661
801741	700732	700731
801742	701292	701291
801751	700842	700841
801752	700652	700651
801761	700952	700951
801762	700672	700671
801771	701322	701321
801772	702352	702351
801781	701332	701331
801782	700712	700711
801791	701402	701401
801792	700802	700801
801801	701492	701491
801802	702152	702151
801811	701792	701791
801812	700452	700451
801821	702012	702011
801822	700622	700621
801831	702372	702371
801832	701042	701041
801851	700402	700401
801852	700942	700941
801861	700542	700541
801862	757	758
801871	700782	700781
801872	700682	700681
801881	700022	700021
801882	759	760
801891	700442	700441
801892	702072	702071
801901	700542	700541
801902	700502	700501
801911	700872	700871
801912	701752	701751
801921	701122	701121
801922	701762	701761
801931	701282	701281
801932	700902	700901
801941	701302	701301
801942	700672	700671
801951	701462	701461
801952	701542	701541
801961	701622	701621
801962	761	762
801971	702662	702661
801972	763	764
801991	765	766
801992	701632	701631
802001	700192	700191
802002	701452	701451
802011	700242	700241
802012	700912	700911
802021	700402	700401
802022	701372	701371
802031	700662	700661
802032	701662	701661
802041	700762	700761
802042	700912	700911
802061	701532	701531
802062	701352	701351
802071	701762	701761
802072	700722	700721
802081	702452	702451
802082	767	768
802091	701452	701451
802092	702512	702511
802101	701562	701561
802102	769	770
802111	700592	700591
802112	700372	700371
802121	771	772
802122	773	774
802131	700562	700561
802132	701242	701241
802141	701782	701781
802142	701622	701621
802161	775	776
802162	701872	701871
802171	777	778
802172	701942	701941
802181	779	780
802182	701812	701811
802191	781	782
802192	783	784
802201	785	786
802202	701862	701861
802211	701082	701081
802212	702082	702081
802221	787	788
802222	702062	702061
802231	789	790
802232	702592	702591
802241	701142	701141
802242	791	792
802251	793	794
802252	701932	701931
802261	795	796
802262	702072	702071
802271	797	798
802272	702522	702521
802281	701122	701121
802282	799	800
802291	702072	702071
802292	701582	701581
802301	801	802
802302	701922	701921
802311	700732	700731
802312	702602	702601
802321	700892	700891
802322	803	804
802331	701342	701341
802332	702592	702591
802341	701782	701781
802342	702582	702581
802351	702112	702111
802352	805	806
802361	807	808
802362	702552	702551
802371	809	810
802372	702242	702241
802381	701862	701861
802382	700362	700361
802391	701982	701981
802392	702162	702161
802401	702012	702011
802402	702662	702661
802421	702472	702471
802422	700902	700901
802431	702522	702521
802432	702432	702431
802441	700912	700911
802442	702202	702201
802451	702562	702561
802452	702462	702461
802461	811	812
802462	701902	701901
802471	813	814
802472	702492	702491
802481	700262	700261
802482	815	816
802491	700542	700541
802492	702342	702341
802501	817	818
802502	702272	702271
802511	819	820
802512	700122	700121
802521	702552	702551
802522	702332	702331
802531	700182	700181
802532	702502	702501
802541	701302	701301
802542	702212	702211
802551	701932	701931
802552	701912	701911
802561	702332	702331
802562	702422	702421
802571	702552	702551
802572	702342	702341
802581	701962	701961
802582	701982	701981
802591	700102	700101
802592	701792	701791
802601	700122	700121
802602	701932	701931
802611	700212	700211
802612	701862	701861
802621	700952	700951
802622	702092	702091
802631	701502	701501
802632	702662	702661
802641	701902	701901
802642	700652	700651
802651	702202	702201
802652	701982	701981
802661	702242	702241
802662	701912	701911
802671	702402	702401
802672	701582	701581
802681	702612	702611
802682	701692	701691
900011	800062	800061
900012	800152	800151
900021	800572	800571
900022	801302	801301
900031	800642	800641
900032	800272	800271
900041	800662	800661
900042	800522	800521
900051	800792	800791
900052	801102	801101
900061	800802	800801
900062	801832	801831
900071	801022	801021
900072	800042	800041
900081	801132	801131
900082	800442	800441
900091	801362	801361
900092	800432	800431
900101	801392	801391
900102	801372	801371
900111	801422	801421
900112	800302	800301
900121	801542	801541
900122	800902	800901
900131	801722	801721
900132	801262	801261
900141	800032	800031
900142	800562	800561
900151	800532	800531
900152	801282	801281
900161	800352	800351
900162	801292	801291
900171	801892	801891
900172	800012	800011
900181	800162	800161
900182	800782	800781
900191	800282	800281
900192	801242	801241
900201	800612	800611
900202	801042	801041
900211	800622	800621
900212	801702	801701
900221	800792	800791
900222	801762	801761
900231	801332	801331
900232	800172	800171
900251	801742	801741
900252	800322	800321
900261	801932	801931
900262	800552	800551
900271	800392	800391
900272	800182	800181
900281	800462	800461
900282	801922	801921
900291	800652	800651
900292	801532	801531
900301	801632	801631
900302	801432	801431
900311	801792	801791
900312	801442	801441
900321	802522	802521
900322	801592	801591
900331	821	822
900332	801962	801961
900341	800212	800211
900342	800502	800501
900351	801032	801031
900352	800452	800451
900381	800372	800371
900382	801612	801611
900391	800382	800381
900392	801902	801901
900401	800592	800591
900402	800342	800341
900411	800652	800651
900412	800922	800921
900421	801122	801121
900422	800152	800151
900431	801522	801521
900432	823	824
900441	801702	801701
900442	800172	800171
900451	801912	801911
900452	800412	800411
900461	801922	801921
900462	800422	800421
900471	800512	800511
900472	801752	801751
900481	800012	800011
900482	801182	801181
900491	800442	800441
900492	801462	801461
900501	800602	800601
900502	800782	800781
900511	800632	800631
900512	802102	802101
900521	800762	800761
900522	802092	802091
900531	800812	800811
900532	800332	800331
900541	800922	800921
900542	800542	800541
900551	800972	800971
900552	800522	800521
900561	801292	801291
900562	801512	801511
900571	801872	801871
900572	825	826
900581	802062	802061
900582	800772	800771
900591	800472	800471
900592	802492	802491
900601	801252	801251
900602	802072	802071
900611	800292	800291
900612	801242	801241
900621	800492	800491
900622	801462	801461
900631	800722	800721
900632	800912	800911
900641	801052	801051
900642	800022	800021
900661	801652	801651
900662	827	828
900671	829	830
900672	800222	800221
900681	802452	802451
900682	800202	800201
900691	801382	801381
900692	800692	800691
900701	801402	801401
900702	801552	801551
900711	801672	801671
900712	801322	801321
900721	801852	801851
900722	801622	801621
900731	800682	800681
900732	831	832
900741	801112	801111
900742	801992	801991
900751	800962	800961
900752	800052	800051
900761	801782	801781
900762	833	834
900771	802012	802011
900772	835	836
900791	800602	800601
900792	800712	800711
900801	800682	800681
900802	801052	801051
900821	801252	801251
900822	801582	801581
900831	801452	801451
900832	800742	800741
900841	801862	801861
900842	731	732
900851	802062	802061
900852	801162	801161
900861	800032	800031
900862	800252	800251
900871	800252	800251
900872	801192	801191
900881	801182	801181
900882	800232	800231
900891	801822	801821
900892	837	838
900901	801892	801891
900902	801222	801221
900911	802022	802021
900912	801072	801071
900921	839	840
900922	800542	800541
900931	800322	800321
900932	801562	801561
900941	800332	800331
900942	801392	801391
900951	801232	801231
900952	841	842
900961	800222	800221
900962	802552	802551
900971	800382	800381
900972	802292	802291
900981	800712	800711
900982	802432	802431
900991	800802	800801
900992	843	844
901001	800832	800831
901002	802222	802221
901011	801232	801231
901012	802132	802131
901021	801932	801931
901022	801102	801101
901031	802142	802141
901032	802562	802561
901041	802172	802171
901042	845	846
901051	802492	802491
901052	802312	802311
901061	802532	802531
901062	800272	800271
901071	802602	802601
901072	801472	801471
901081	802632	802631
901082	802352	802351
901091	802672	802671
901092	801442	801441
901101	847	848
901102	802192	802191
901111	849	850
901112	802232	802231
901121	802572	802571
901122	802332	802331
901131	800862	800861
901132	802252	802251
901141	801452	801451
901142	800402	800401
901151	801852	801851
901152	802582	802581
901161	801962	801961
901162	802302	802301
901171	801972	801971
901172	851	852
901181	802232	802231
901182	802362	802361
901191	800502	800501
901192	800892	800891
901201	800802	800801
901202	802272	802271
901211	801152	801151
901212	802202	802201
901221	802142	802141
901222	802112	802111
901231	802222	802221
901232	853	854
901241	802672	802671
901242	800952	800951
901251	801962	801961
901252	802172	802171
901261	801082	801081
901262	802182	802181
901291	802132	802131
901292	802092	802091
901301	802342	802341
901302	802392	802391
901311	802582	802581
901312	855	856
901321	800542	800541
901322	801692	801691
901331	801342	801341
901332	801772	801771
901361	801902	801901
901362	800212	800211
901371	801952	801951
901372	802002	802001
901381	801962	801961
901382	857	858
901401	802172	802171
901402	801062	801061
901431	859	860
901432	802192	802191
901441	801862	801861
901442	801732	801731
901451	802552	802551
901452	802402	802401
901461	800042	800041
901462	801512	801511
901471	800352	800351
901472	802072	802071
901481	800792	800791
901482	800302	800301
901491	801382	801381
901492	802042	802041
901501	801612	801611
901502	800162	800161
901521	800222	800221
901522	802252	802251
901531	800742	800741
901532	801592	801591
901541	801062	801061
901542	802102	802101
901551	801562	801561
901552	802332	802331
901561	801632	801631
901562	802332	802331
901571	802202	802201
901572	861	862
901591	801302	801301
901592	802182	802181
901601	800032	800031
901602	802342	802341
901611	800282	800281
901612	800332	800331
901621	800302	800301
901622	800552	800551
901631	800742	800741
901632	800152	800151
901641	800832	800831
901642	800782	800781
901651	801042	801041
901652	802132	802131
901661	801232	801231
901662	802102	802101
901671	801282	801281
901672	801462	801461
901681	801292	801291
901682	801152	801151
901691	801362	801361
901692	800712	800711
901711	802112	802111
901712	863	864
901721	802182	802181
901722	865	866
901731	802532	802531
901732	867	868
901741	869	870
901742	871	872
901751	802142	802141
901752	800912	800911
901771	800352	800351
901772	802292	802291
901781	800382	800381
901782	802032	802031
901791	800682	800681
901792	801482	801481
901801	801542	801541
901802	873	874
901811	801852	801851
901812	875	876
901821	801932	801931
901822	801352	801351
901831	801942	801941
901832	801802	801801
901841	802112	802111
901842	801372	801371
901851	802562	802561
901852	802022	802021
901861	802582	802581
901862	801942	801941
901881	877	878
901882	801992	801991
901891	879	880
901892	802282	802281
901901	881	882
901902	802362	802361
901911	800532	800531
901912	801432	801431
901921	800922	800921
901922	801022	801021
901941	801892	801891
901942	801812	801811
901951	800212	800211
901952	800272	800271
901961	800512	800511
901962	800012	800011
901971	801102	801101
901972	802182	802181
901991	801472	801471
901992	801622	801621
902001	801802	801801
902002	883	884
902011	801922	801921
902012	800162	800161
902031	800182	800181
902032	885	886
902041	887	888
902042	889	890
902051	891	892
902052	801612	801611
902061	800642	800641
902062	800842	800841
902071	800802	800801
902072	800762	800761
902081	801372	801371
902082	802552	802551
902091	801432	801431
902092	802392	802391
902101	801452	801451
902102	893	894
902111	801792	801791
902112	802532	802531
902131	802562	802561
902132	801512	801511
902141	802632	802631
902142	801112	801111
902151	895	896
902152	802172	802171
902161	800442	800441
902162	800672	800671
902171	801132	801131
902172	800412	800411
902201	800762	800761
902202	801242	801241
902211	801032	801031
902212	800672	800671
902221	801972	801971
902222	733	734
902261	801992	801991
902262	801142	801141
902281	800342	800341
902282	802042	802041
902291	800602	800601
902292	802302	802301
902301	800692	800691
902302	897	898
902321	801022	801021
902322	801582	801581
902331	801092	801091
902332	802292	802291
902341	801182	801181
902342	801272	801271
902361	801902	801901
902362	899	900
902371	802452	802451
902372	901	902
902381	903	904
902382	801572	801571
902391	801692	801691
902392	905	906
902401	801952	801951
902402	802312	802311
902421	907	908
902422	801072	801071
902431	909	910
902432	801972	801971
902441	911	912
902442	801992	801991
902451	801412	801411
902452	801562	801561
902461	801662	801661
902462	863	864
902471	801672	801671
902472	801522	801521
902491	801692	801691
902492	800652	800651
902511	801972	801971
902512	801682	801681
902521	800192	800191
902522	801552	801551
902531	801062	801061
902532	913	914
902541	801692	801691
902542	801582	801581
902551	801742	801741
902552	801382	801381
902561	802452	802451
902562	800772	800771
902571	819	820
902572	801142	801141
902581	800632	800631
902582	915	916
902591	801052	801051
902592	800522	800521
902601	801162	801161
902602	802502	802501
902611	917	918
902612	802472	802471
902631	802062	802061
902632	800662	800661
902641	802312	802311
902642	801592	801591
902651	800452	800451
902652	801472	801471
902661	802082	802081
902662	802472	802471
902671	802602	802601
902672	802612	802611
902691	919	920
902692	801322	801321
YA00_2017	900011	900012
YA19_2017	900011	900012
YA34_2017	900021	900022
YA01_2017	900031	900032
YA18_2017	900031	900032
YA03_2017	900041	900042
YA12_2017	900041	900042
YA22_2017	900051	900052
YA38_2017	900051	900052
YA08_2017	900061	900062
YA09_2017	900061	900062
YA27_2017	900071	900072
YA17_2017	900081	900082
YA32_2017	900081	900082
YB08_2017	900091	900092
YB31_2017	900091	900092
YB00_2017	900101	900102
YB28_2017	900101	900102
YB22_2017	900111	900112
YB29_2017	900121	900122
YB32_2017	900121	900122
YB02_2017	900131	900132
YB30_2017	900131	900132
YB46_2017	900141	900142
YB17_2017	900151	900152
YB25_2017	900151	900152
YB06_2017	900161	900162
YB27_2017	900161	900162
YC11_2017	900171	900172
YC17_2017	900171	900172
YC60_2017	900171	900172
YC03_2017	900181	900182
YC33_2017	900181	900182
YC05_2017	900191	900192
YC26_2017	900191	900192
YC69_2017	900201	900202
YC20_2017	900211	900212
YC49_2017	900211	900212
YC57_2017	900211	900212
YC93_2017	900221	900222
YC04_2017	900231	900232
YC08_2017	900231	900232
YC12_2017	900251	900252
YC30_2017	900251	900252
YD02_2017	900261	900262
YD54_2017	900271	900272
YD72_2017	900271	900272
YD15_2017	900281	900282
YD52_2017	900291	900292
YD09_2017	900301	900302
YD29_2017	900301	900302
YD04_2017	900311	900312
YD05_2017	900311	900312
YD93_2017	900321	900322
YD94_2017	900331	900332
YF07_2017	900341	900342
YF06_2017	900351	900352
YF37_2017	900381	900382
YF51_2017	900381	900382
YF27_2017	900391	900392
YF01_2017	900401	900402
YF90_2017	900401	900402
YF88_2017	900411	900412
YF15_2017	900421	900422
YF19_2017	900421	900422
YF21_2017	900431	900432
YF31_2017	900431	900432
YF35_2017	900431	900432
YF44_2017	900431	900432
YF10_2017	900441	900442
YG17_2017	900441	900442
YG31_2017	900441	900442
YG67_2017	900441	900442
YG42_2017	900451	900452
YG92_2017	900451	900452
YG77_2017	900461	900462
YG80_2017	900461	900462
YG05_2017	900471	900472
YG36_2017	900471	900472
YG79_2017	900481	900482
YG82_2017	900481	900482
YG59_2017	900491	900492
YG62_2017	900491	900492
YG38_2017	900501	900502
YG86_2017	900501	900502
YG30_2017	900511	900512
YG56_2017	900511	900512
YG74_2017	900511	900512
YH00_2017	900521	900522
YH52_2017	900521	900522
YH45_2017	900531	900532
YH51_2017	900531	900532
YH03_2017	900541	900542
YH12_2017	900541	900542
YH02_2017	900551	900552
YH46_2017	900551	900552
YH54_2017	900561	900562
YH56_2017	900561	900562
YH36_2017	900571	900572
YH40_2017	900581	900582
YI15_2017	900581	900582
YH30_2017	900591	900592
YH43_2017	900591	900592
YI22_2017	900601	900602
YI07_2017	900611	900612
YI59_2017	900611	900612
YI13_2017	900621	900622
YI27_2017	900621	900622
YI14_2017	900631	900632
YI09_2017	900641	900642
YI67_2017	900641	900642
YI29_2017	900661	900662
YI31_2017	900661	900662
YI42_2017	900661	900662
YI65_2017	900661	900662
YI73_2017	900671	900672
YI82_2017	900671	900672
YI84_2017	900671	900672
YI94_2017	900671	900672
YI04_2017	900681	900682
YJ02_2017	900691	900692
YJ25_2017	900701	900702
YJ47_2017	900711	900712
YJ10_2017	900721	900722
YJ00_2017	900731	900732
YJ28_2017	900731	900732
YJ91_2017	900731	900732
YJ95_2017	900731	900732
YJ22_2017	900731	900732
YJ45_2017	900741	900742
YJ68_2017	900741	900742
YJ06_2017	900751	900752
YJ08_2017	900751	900752
YJ73_2017	900761	900762
YK50_2017	900771	900772
YK77_2017	900771	900772
YK82_2017	900771	900772
YK84_2017	900771	900772
YK45_2017	900791	900792
YK97_2017	900791	900792
YK38_2017	900801	900802
YK52_2017	900821	900822
YK68_2017	900821	900822
YK60_2017	900831	900832
YK31_2017	900841	900842
YK54_2017	900841	900842
YK76_2017	900841	900842
YK81_2017	900841	900842
YK39_2017	900851	900852
YK03_2017	900861	900862
YK13_2017	900861	900862
YL05_2017	900871	900872
YL11_2017	900871	900872
YL16_2017	900871	900872
YL19_2017	900871	900872
YL29_2017	900881	900882
YL32_2017	900881	900882
YL45_2017	900891	900892
YN12_2017	900901	900902
YL06_2017	900911	900912
YL41_2017	900911	900912
YL55_2017	900911	900912
YL61_2017	900921	900922
YL12_2017	900931	900932
YL02_2017	900941	900942
YN31_2017	900951	900952
YN61_2017	900951	900952
YN04_2017	900961	900962
YN15_2017	900971	900972
YN59_2017	900971	900972
YN10_2017	900981	900982
YN58_2017	900981	900982
YN75_2017	900991	900992
YN00_2017	901001	901002
YN02_2017	901001	901002
YN08_2017	901001	901002
YN28_2017	901001	901002
YN39_2017	901011	901012
YN71_2017	901011	901012
YO25_2017	901021	901022
YO35_2017	901031	901032
YO90_2017	901031	901032
YN56_2017	901041	901042
YN65_2017	901041	901042
YO08_2017	901051	901052
YO70_2017	901051	901052
YO18_2017	901061	901062
YO91_2017	901061	901062
YO24_2017	901071	901072
YO97_2017	901071	901072
YO03_2017	901091	901092
YO52_2017	901091	901092
YO69_2017	901091	901092
YP01_2017	901111	901112
YP12_2017	901111	901112
YP24_2017	901111	901112
YP35_2017	901111	901112
YP78_2017	901111	901112
YO00_2017	901121	901122
YO94_2017	901121	901122
YP05_2017	901131	901132
YP16_2017	901131	901132
YP22_2017	901131	901132
YP75_2017	901131	901132
YP02_2017	901141	901142
YP86_2017	901141	901142
YP09_2017	901151	901152
YP80_2017	901151	901152
YP14_2017	901161	901162
YP57_2017	901161	901162
YP62_2017	901161	901162
YP71_2017	901161	901162
YP88_2017	901161	901162
YP51_2017	901171	901172
YP00_2017	901181	901182
YP28_2017	901181	901182
YP29_2017	901181	901182
YP37_2017	901181	901182
YP95_2017	901181	901182
YH67_2017	901191	901192
YR67_2017	901191	901192
YR89_2017	901191	901192
YH78_2017	901201	901202
YR49_2017	901201	901202
YR52_2017	901201	901202
YR75_2017	901201	901202
YR78_2017	901201	901202
YH75_2017	901211	901212
YR43_2017	901211	901212
YR44_2017	901211	901212
YR66_2017	901211	901212
YR57_2017	901221	901222
YR87_2017	901221	901222
YH93_2017	901231	901232
YR41_2017	901231	901232
YR48_2017	901231	901232
YR58_2017	901231	901232
YR59_2017	901231	901232
YR45_2017	901241	901242
YR42_2017	901251	901252
YH81_2017	901261	901262
YH85_2017	901261	901262
YH97_2017	901261	901262
YH96_2017	901261	901262
YL93_2017	901291	901292
YS24_2017	901291	901292
YS40_2017	901291	901292
YS14_2017	901301	901302
YS58_2017	901301	901302
YL92_2017	901311	901312
YN95_2017	901311	901312
YS19_2017	901311	901312
YS67_2017	901311	901312
YS95_2017	901311	901312
YL82_2017	901321	901322
YS23_2017	901321	901322
YS26_2017	901321	901322
YL78_2017	901331	901332
YS08_2017	901331	901332
YS80_2017	901331	901332
YS15_2017	901361	901362
YS82_2017	901361	901362
YT32_2017	901371	901372
YT19_2017	901401	901402
YT20_2017	901441	901442
YT46_2017	901441	901442
YT52_2017	901441	901442
YT05_2017	901451	901452
YT41_2017	901451	901452
YT37_2017	901461	901462
YT50_2017	901461	901462
YT13_2017	901471	901472
YT18_2017	901481	901482
YT15_2017	901491	901492
YT30_2017	901491	901492
YT55_2017	901491	901492
YV04_2017	901501	901502
YB62_2017	901501	901502
YV20_2017	901521	901522
YV30_2017	901521	901522
YV33_2017	901521	901522
YV59_2017	901531	901532
YV71_2017	901531	901532
YV02_2017	901541	901542
YV35_2017	901541	901542
YV22_2017	901551	901552
YB53_2017	901551	901552
YV06_2017	901561	901562
YV40_2017	901591	901592
YB65_2017	901591	901592
YX26_2017	901601	901602
YX09_2017	901611	901612
YX50_2017	901621	901622
YX24_2017	901631	901632
YX22_2017	901641	901642
YX51_2017	901651	901652
YX02_2017	901661	901662
YX56_2017	901671	901672
OD30_2017	901681	901682
OD79_2017	901681	901682
OD53_2017	901691	901692
OD83_2017	901691	901692
OD31_2017	901711	901712
OD50_2017	901711	901712
OD54_2017	901711	901712
OD69_2017	901711	901712
OD81_2017	901711	901712
OD67_2017	901721	901722
OD95_2017	901721	901722
OD68_2017	901731	901732
OD78_2017	901731	901732
OD38_2017	901741	901742
YB90_2017	901741	901742
YB98_2017	901741	901742
OD52_2017	901751	901752
OD55_2017	901771	901772
OD98_2017	901771	901772
OF03_2017	901781	901782
OF34_2017	901781	901782
OF41_2017	901781	901782
OF28_2017	901791	901792
OG24_2017	901801	901802
OG27_2017	901801	901802
OG31_2017	901801	901802
OG33_2017	901801	901802
OG90_2017	901801	901802
OG06_2017	901811	901812
OG19_2017	901811	901812
OG51_2017	901811	901812
OF02_2017	901821	901822
OF83_2017	901821	901822
OD87_2017	901831	901832
OF39_2017	901831	901832
OF40_2017	901831	901832
OF07_2017	901841	901842
OF77_2017	901841	901842
OF06_2017	901851	901852
OF78_2017	901851	901852
OG17_2017	901861	901862
OG40_2017	901881	901882
OG80_2017	901881	901882
OG25_2017	901891	901892
OG39_2017	901891	901892
OG89_2017	901891	901892
OG77_2017	901891	901892
OG23_2017	901901	901902
OG75_2017	901901	901902
OG96_2017	901901	901902
OG97_2017	901901	901902
YT56_2017	901911	901912
OF42_2017	901921	901922
OF55_2017	901921	901922
OG11_2017	901941	901942
OG03_2017	901951	901952
OG60_2017	901951	901952
OH07_2017	901961	901962
OH32_2017	901961	901962
OO02_2017	901961	901962
OO07_2017	901961	901962
OH42_2017	901971	901972
OH00_2017	901991	901992
OH21_2017	902001	902002
OH33_2017	902001	902002
OH35_2017	902001	902002
OH49_2017	902001	902002
OK80_2017	902001	902002
OH17_2017	902011	902012
OO17_2017	902011	902012
OH11_2017	902031	902032
OH20_2017	902031	902032
OH28_2017	902031	902032
OH43_2017	902031	902032
OO13_2017	902031	902032
OH03_2017	902051	902052
OH29_2017	902051	902052
OH55_2017	902051	902052
OH65_2017	902051	902052
OK81_2017	902051	902052
OC44_2017	902061	902062
OI88_2017	902071	902072
YX83_2017	902071	902072
OI23_2017	902081	902082
YX70_2017	902081	902082
OI16_2017	902091	902092
OI18_2017	902091	902092
OJ62_2017	902091	902092
YX63_2017	902091	902092
OI01_2017	902101	902102
OI91_2017	902101	902102
OJ00_2017	902101	902102
OJ11_2017	902101	902102
OI35_2017	902111	902112
YX71_2017	902111	902112
OI41_2017	902131	902132
OJ56_2017	902131	902132
OI44_2017	902141	902142
OI95_2017	902161	902162
OI04_2017	902171	902172
YX60_2017	902171	902172
OI43_2017	902201	902202
OI99_2017	902201	902202
YX76_2017	902211	902212
OI70_2017	902281	902282
OJ10_2017	902281	902282
YM74_2017	902281	902282
YM80_2017	902281	902282
OI81_2017	902291	902292
OJ52_2017	902291	902292
OJ66_2017	902291	902292
OI80_2017	902301	902302
OI90_2017	902301	902302
OJ17_2017	902301	902302
OJ25_2017	902301	902302
OJ74_2017	902321	902322
OI09_2017	902331	902332
OI49_2017	902331	902332
YX61_2017	902331	902332
OI02_2017	902341	902342
OI57_2017	902341	902342
OI67_2017	902341	902342
OI69_2017	902341	902342
OL97_2017	902371	902372
OC58_2017	902371	902372
OK25_2017	902401	902402
OK27_2017	902401	902402
OK22_2017	902471	902472
OL35_2017	902471	902472
OK12_2017	902491	902492
OL20_2017	902491	902492
OK02_2017	902511	902512
OK05_2017	902511	902512
OL48_2017	902511	902512
OK15_2017	902521	902522
ON00_2017	902551	902552
ON01_2017	902551	902552
OL01_2017	902561	902562
ON05_2017	902631	902632
ON03_2017	902641	902642
ON02_2017	902651	902652
ON34_2017	902651	902652
ON23_2017	902671	902672
YF65_2017	900351	900352
YH13_2017	900531	900532
YH23_2017	900531	900532
YI02_2017	900581	900582
YL03_2017	900891	900892
YL36_2017	900921	900922
YR30_2017	901201	901202
YR35_2017	901201	901202
YR91_2017	901201	901202
YR07_2017	901261	901262
YT22_2017	901441	901442
YT43_2017	901461	901462
YT45_2017	901461	901462
YX00_2017	901661	901662
YX46_2017	901661	901662
OF57_2017	901831	901832
OF73_2017	901831	901832
OF76_2017	901831	901832
OG79_2017	901881	901882
OU66_2017	902221	902222
OU56_2017	902261	902262
